dataset: rLinear.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.02002088     216 A1==(40.073278-60.003535] equ A3==(-inf-20.006354]
 0.01953456     146 A1==(60.003535-79.933791] or A3==(-inf-20.006354]
 0.01952872     313 A2==(20.013521-39.954407] impl A3==(39.979256-59.952159]
 0.01948734     221 A1==(60.003535-79.933791] equ A3==(-inf-20.006354]
 0.01948734     296 A1==(60.003535-79.933791] xor A3==(-inf-20.006354]
 0.01946196     286 A1==(20.143022-40.073278] xor A3==(-inf-20.006354]
 0.01946196     211 A1==(20.143022-40.073278] equ A3==(-inf-20.006354]
 0.01917054      30 A2==(79.836178-inf) and A3==(79.925061-inf)
 0.01901773     584 A1==(60.003535-79.933791] or A2==(-inf-20.013521] or A3==(79.925061-inf)
 0.01822779       2 A2
 0.01822215       8 A2==(-inf-20.013521] and A3==(39.979256-59.952159]
 0.01811985     645 A2 LESSTHAN A3
 0.01805154     311 A2==(20.013521-39.954407] impl A3==(-inf-20.006354]
 0.01775227     258 A1==(-inf-20.143022] xor A2==(39.954407-59.895292]
 0.01775227     183 A1==(-inf-20.143022] equ A2==(39.954407-59.895292]
 0.01761906     600 A1==(60.003535-79.933791] or A2==(79.836178-inf) or A3==(-inf-20.006354]
 0.01725665      16 A2==(39.954407-59.895292] and A3==(-inf-20.006354]
 0.01697102      18 A2==(39.954407-59.895292] and A3==(39.979256-59.952159]
 0.01670355      59 A1==(-inf-20.143022] and A3==(59.952159-79.925061]
 0.01660551      58 A1==(-inf-20.143022] and A3==(39.979256-59.952159]
 0.01658997     256 A1==(-inf-20.143022] xor A2==(-inf-20.013521]
